Date,Time,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB) [Mobile],Activity
07-09-2024,09:35:58,32.6,0.1,462,0,52,74,76,34.9,18.4,57.49,Frying and Boiling
07-09-2024,09:36:03,33.7,0.1,462,0,50,71,74,35,18.4,62.36,Frying and Boiling
07-09-2024,09:36:09,33.7,0.1,462,0,49,70,71,35,18.4,72.79,Frying and Boiling
07-09-2024,09:36:14,33.5,0.1,461,0,48,69,70,35,18.4,69.87,Frying and Boiling
07-09-2024,09:36:20,32.6,0.1,459,0,48,68,70,35,18.4,72.89,Frying and Boiling
07-09-2024,09:36:26,32.6,0.1,455,0,47,67,69,35,18.5,62.73,Frying and Boiling
07-09-2024,09:36:31,33.5,0.1,453,0,46,66,68,35,18.4,74.47,Frying and Boiling
07-09-2024,09:36:37,33.5,0.1,451,0,46,65,68,34.9,18.4,64.92,Frying and Boiling
07-09-2024,09:36:42,29.9,0.1,451,0,45,65,67,35,18.4,64.95,Frying and Boiling
07-09-2024,09:36:48,29.8,0.1,451,0,44,65,67,35,18.4,73.49,Frying and Boiling
07-09-2024,09:36:54,29.8,0.1,451,0,44,64,66,35,18.4,65.39,Frying and Boiling
07-09-2024,09:36:59,33.5,0.1,451,0,43,63,65,35,18.4,71.02,Frying and Boiling
07-09-2024,09:37:05,33.5,0.1,451,0,43,63,65,35,18.4,69.54,Frying and Boiling
07-09-2024,09:37:10,29.8,0.1,451,0,42,62,64,35,18.5,56.58,Frying and Boiling
07-09-2024,09:37:16,29.6,0.1,452,0,41,61,64,35,18.5,67.05,Frying and Boiling
07-09-2024,09:37:21,33.5,0.1,454,0,42,61,64,35,18.5,71.45,Frying and Boiling
07-09-2024,09:37:27,33.5,0.1,456,0,40,60,63,35,18.5,65.91,Frying and Boiling
07-09-2024,09:37:33,33.5,0.1,459,0,40,60,63,35,18.5,61.42,Frying and Boiling
07-09-2024,09:37:38,29.3,0.1,461,0,40,60,63,35,18.5,56.6,Frying and Boiling
07-09-2024,09:37:44,28.8,0.1,464,0,40,59,63,35.1,18.5,68.22,Frying and Boiling
07-09-2024,09:37:49,33.5,0.1,467,0,38,58,62,35.1,18.5,61.13,Frying and Boiling
07-09-2024,09:37:55,33.5,0.1,468,0,38,57,62,35,18.5,67.05,Frying and Boiling
07-09-2024,09:38:01,33.5,0.1,470,0,38,55,61,35.1,18.6,63.52,Frying and Boiling
07-09-2024,09:38:06,32.4,0.1,472,0,38,55,60,35.1,18.6,68.8,Frying and Boiling
07-09-2024,09:38:12,32.4,0.1,475,0,37,54,60,35.1,18.6,62.03,Frying and Boiling
07-09-2024,09:38:17,33.5,0.1,477,0,37,54,60,35.2,18.6,55.85,Frying and Boiling
07-09-2024,09:38:23,33.3,0.1,478,0,37,54,60,35.2,18.6,72.4,Frying and Boiling
07-09-2024,09:38:28,32.4,0.1,480,0,37,54,59,35.2,18.6,62.05,Frying and Boiling
07-09-2024,09:38:34,32.4,0.1,482,0,37,54,59,35.2,18.6,74.96,Frying and Boiling
07-09-2024,09:38:40,33.3,0.1,483,0,38,55,61,35.3,18.6,60.49,Frying and Boiling
07-09-2024,09:38:45,33.3,0.1,485,0,37,54,59,35.3,18.6,74.6,Frying and Boiling
07-09-2024,09:38:51,33.3,0.1,486,0,37,54,59,35.3,18.6,73.96,Frying and Boiling
07-09-2024,09:38:56,32.4,0.1,487,0,37,53,59,35.3,18.6,56.5,Frying and Boiling
07-09-2024,09:39:02,32.4,0.1,488,0,37,53,58,35.3,18.7,67.75,Frying and Boiling
07-09-2024,09:39:08,33.3,0.1,490,0,37,53,57,35.4,18.7,62.27,Frying and Boiling
07-09-2024,09:39:13,33.3,0.1,492,0,37,52,56,35.4,18.7,71.02,Frying and Boiling
07-09-2024,09:39:19,32.9,0.1,495,0,37,52,56,35.4,18.7,68.59,Frying and Boiling
07-09-2024,09:39:24,32.4,0.1,497,0,38,53,56,35.4,18.7,74.06,Frying and Boiling
07-09-2024,09:39:30,32.4,0.1,498,0,38,53,55,35.5,18.7,57.86,Frying and Boiling
07-09-2024,09:39:36,33.3,0.1,500,0,38,53,55,35.5,18.7,67.15,Frying and Boiling
07-09-2024,09:39:41,33.3,0.1,502,0,37,53,55,35.5,18.7,70.63,Frying and Boiling
07-09-2024,09:39:47,33.3,0.1,503,0,37,53,54,35.5,18.7,55.7,Frying and Boiling
07-09-2024,09:39:52,32.4,0.1,505,0,37,53,54,35.6,18.7,56.34,Frying and Boiling
07-09-2024,09:39:58,31.8,0.1,506,0,37,52,53,35.6,18.7,70.57,Frying and Boiling
07-09-2024,09:40:03,29.6,0.1,507,0,37,52,53,35.5,18.7,62.33,Frying and Boiling
07-09-2024,09:40:09,30.8,0.1,509,0,37,51,53,35.6,18.7,62.66,Frying and Boiling
07-09-2024,09:40:15,33.3,0.1,510,0,37,51,54,35.6,18.8,66.34,Frying and Boiling
07-09-2024,09:40:20,32.4,0.1,511,0,37,51,54,35.6,18.8,67.1,Frying and Boiling
07-09-2024,09:40:26,30.6,0.1,513,0,36,51,53,35.7,18.8,68.58,Frying and Boiling
07-09-2024,09:40:31,30.6,0.1,514,0,36,51,53,35.6,18.8,73.98,Frying and Boiling
07-09-2024,09:40:37,30.3,0.1,517,0,36,50,52,35.6,18.8,62.44,Frying and Boiling
07-09-2024,09:40:43,33.3,0.1,520,0,36,50,51,35.7,18.8,70.26,Frying and Boiling
07-09-2024,09:40:48,32.4,0.1,523,0,35,49,51,35.7,18.8,66.48,Frying and Boiling
07-09-2024,09:40:54,29.8,0.1,528,0,35,49,50,35.7,18.8,65.59,Frying and Boiling
07-09-2024,09:40:59,28.8,0.1,532,0,35,48,49,35.7,18.8,62.96,Frying and Boiling
07-09-2024,09:41:05,33.3,0.1,538,0,35,48,49,35.7,18.8,67.99,Frying and Boiling
07-09-2024,09:41:10,33.3,0.1,543,0,35,48,49,35.7,18.9,59.99,Frying and Boiling
07-09-2024,09:41:16,32,0.1,551,0,35,48,49,35.7,18.8,57.27,Frying and Boiling
07-09-2024,09:41:22,33.3,0.1,557,0,35,48,49,35.7,18.9,69.71,Frying and Boiling
07-09-2024,09:41:27,33.1,0.1,563,0,36,48,50,35.7,18.9,64.98,Frying and Boiling
07-09-2024,09:41:33,33.3,0.1,567,0,36,48,50,35.7,18.9,62.74,Frying and Boiling
07-09-2024,09:41:38,33.3,0.1,571,0,36,48,51,35.8,18.9,66.23,Frying and Boiling
07-09-2024,09:41:44,33.3,0.1,574,0,36,49,51,35.8,18.9,60.24,Frying and Boiling
07-09-2024,09:41:50,32.4,0.1,579,0,36,49,52,35.8,18.9,60.21,Frying and Boiling
07-09-2024,09:41:55,33.3,0.1,584,0,37,50,54,35.8,18.9,63.93,Frying and Boiling
07-09-2024,09:42:01,33.3,0.1,591,0,36,49,53,35.9,18.9,74.93,Frying and Boiling
07-09-2024,09:42:06,33.3,0.1,596,0,36,49,52,35.8,18.9,60.71,Frying and Boiling
07-09-2024,09:42:12,33.7,0.1,602,0,36,49,52,35.9,18.9,73.33,Frying and Boiling
07-09-2024,09:42:17,33.7,0.1,606,0,36,48,52,35.9,18.9,64.82,Frying and Boiling
07-09-2024,09:42:23,33.7,0.1,609,0,36,48,52,35.9,18.9,57.45,Frying and Boiling
07-09-2024,09:42:29,33.7,0.1,613,0,36,48,52,36,19,72.06,Frying and Boiling
07-09-2024,09:42:34,32.7,0.1,618,0,36,49,52,36,19,64.04,Frying and Boiling
07-09-2024,09:42:40,33.8,0.1,622,0,37,50,53,36,19,72.97,Frying and Boiling
07-09-2024,09:42:45,33.8,0.1,627,0,37,50,53,36,19,63.9,Frying and Boiling
07-09-2024,09:42:51,34,0.1,631,0,38,51,53,36.1,19,56.76,Frying and Boiling
07-09-2024,09:42:57,31.7,0.2,634,0,40,52,55,36.1,19,68.64,Frying and Boiling
07-09-2024,09:43:02,34.4,0.1,637,0,41,55,57,36.1,19.1,71.91,Frying and Boiling
07-09-2024,09:43:08,33.7,0.1,639,0,43,57,60,36.2,19.1,61.39,Frying and Boiling
07-09-2024,09:43:13,34,0.2,641,0,51,70,71,36.2,19.1,61.95,Frying and Boiling
07-09-2024,09:43:19,32.7,0.2,643,0,62,83,86,36.2,19.1,56.3,Frying and Boiling
07-09-2024,09:43:25,32.9,0.2,645,0,70,92,94,36.2,19.1,65.84,Frying and Boiling
07-09-2024,09:43:30,36.1,0.1,647,0,79,102,106,36.2,19.1,72.83,Frying and Boiling
07-09-2024,09:43:36,36.3,0.1,648,0,80,105,108,36.2,19.1,72.03,Frying and Boiling
07-09-2024,09:43:41,32.6,0.2,650,0,83,107,115,36.2,19.1,69.24,Frying and Boiling
07-09-2024,09:43:47,34.2,0.2,652,0,100,136,145,36.3,19.1,73.55,Frying and Boiling
07-09-2024,09:43:52,34.6,0.2,653,0,107,155,167,36.3,19.1,67.75,Frying and Boiling
07-09-2024,09:43:58,37.7,0.2,653,0,117,177,195,36.3,19.1,70.87,Frying and Boiling
07-09-2024,09:44:04,38.1,0.2,653,0,120,185,201,36.3,19.2,65.18,Frying and Boiling
07-09-2024,09:44:09,39.1,0.1,654,0,121,186,202,36.4,19.1,57.43,Frying and Boiling
07-09-2024,09:44:15,39.3,0.1,654,0,120,186,202,36.3,19.2,59.02,Frying and Boiling
07-09-2024,09:44:20,38.9,0.1,654,0,120,185,201,36.4,19.2,57.78,Frying and Boiling
07-09-2024,09:44:26,38.5,0.2,654,0,119,185,201,36.4,19.2,70.81,Frying and Boiling
07-09-2024,09:44:32,38.7,0.2,653,0,118,184,200,36.4,19.2,55.53,Frying and Boiling
07-09-2024,09:44:37,39.3,0.1,652,0,116,181,198,36.4,19.2,66.08,Frying and Boiling
07-09-2024,09:44:43,39.1,0.1,650,0,114,178,196,36.4,19.2,62.38,Frying and Boiling
07-09-2024,09:44:48,39.1,0.1,648,0,111,173,192,36.5,19.2,71.07,Frying and Boiling
07-09-2024,09:44:54,37.9,0.2,646,0,110,172,189,36.5,19.2,66.03,Frying and Boiling
07-09-2024,09:45:00,37.3,0.2,645,0,106,166,185,36.5,19.2,67.24,Frying and Boiling
07-09-2024,09:45:05,38.9,0.2,643,0,105,161,178,36.5,19.2,56.72,Frying and Boiling
07-09-2024,09:45:11,38.9,0.2,642,0,104,158,175,36.6,19.3,61.19,Frying and Boiling
07-09-2024,09:45:16,38.7,0.2,641,0,97,148,164,36.6,19.2,74.99,Frying and Boiling
07-09-2024,09:45:22,37.5,0.2,642,0,90,132,146,36.6,19.3,69.38,Frying and Boiling
07-09-2024,09:45:27,37.5,0.2,641,0,86,126,138,36.7,19.3,65.51,Frying and Boiling
07-09-2024,09:45:33,37.3,0.2,641,0,84,121,134,36.7,19.3,70.38,Frying and Boiling
07-09-2024,09:45:39,38.5,0.2,642,0,83,117,129,36.7,19.3,71.47,Frying and Boiling
07-09-2024,09:45:44,38.3,0.2,643,0,81,114,125,36.7,19.4,56.48,Frying and Boiling
07-09-2024,09:45:50,37.9,0.2,643,0,80,111,121,36.8,19.4,74.45,Frying and Boiling
07-09-2024,09:45:55,36.7,0.2,643,0,78,109,119,36.8,19.4,67.85,Frying and Boiling
07-09-2024,09:46:01,36.7,0.2,643,0,76,106,115,36.8,19.4,64,Frying and Boiling
07-09-2024,09:46:07,34.8,0.2,643,0,73,105,112,36.8,19.4,68.6,Frying and Boiling
07-09-2024,09:46:12,34.6,0.2,643,0,72,104,110,36.8,19.4,61.89,Frying and Boiling
07-09-2024,09:46:18,34.4,0.2,644,0,71,102,107,36.9,19.4,72.56,Frying and Boiling
07-09-2024,09:46:23,36.3,0.2,644,0,70,99,105,36.9,19.4,70.61,Frying and Boiling
07-09-2024,09:46:29,37.3,0.2,644,0,70,98,104,36.9,19.4,67.8,Frying and Boiling
07-09-2024,09:46:34,34.2,0.2,644,0,68,96,101,36.9,19.4,58.64,Frying and Boiling
07-09-2024,09:46:40,32.7,0.2,643,0,67,95,101,36.9,19.4,74.33,Frying and Boiling
07-09-2024,09:46:46,35.7,0.2,642,0,64,89,94,36.9,19.4,63.65,Frying and Boiling
07-09-2024,09:46:51,36.5,0.2,641,0,60,83,91,36.9,19.4,73.21,Frying and Boiling
07-09-2024,09:46:57,36.3,0.2,639,0,59,82,90,36.9,19.4,56.11,Frying and Boiling
07-09-2024,09:47:02,30.3,0.2,637,0,58,80,87,36.8,19.4,57.48,Frying and Boiling
07-09-2024,09:47:08,35.9,0.2,634,0,57,79,86,36.8,19.4,58.06,Frying and Boiling
07-09-2024,09:47:14,35.9,0.2,627,0,57,78,85,36.8,19.4,58.29,Frying and Boiling
07-09-2024,09:47:19,35.7,0.2,620,0,56,76,83,36.8,19.4,61.45,Frying and Boiling
07-09-2024,09:47:25,35.9,0.2,609,0,54,74,81,36.9,19.4,69.19,Frying and Boiling
07-09-2024,09:47:30,35.7,0.2,599,0,55,74,81,36.8,19.4,61.92,Frying and Boiling
07-09-2024,09:47:36,34.4,0.2,588,0,54,73,80,36.8,19.4,73.82,Frying and Boiling
07-09-2024,09:47:42,34.4,0.2,582,0,55,74,81,36.9,19.4,72.9,Frying and Boiling
07-09-2024,09:47:47,35.5,0.2,579,0,57,77,84,36.9,19.4,71.92,Frying and Boiling
07-09-2024,09:47:53,35.5,0.2,579,0,57,77,83,37,19.5,60.01,Frying and Boiling
07-09-2024,09:47:58,35.3,0.2,579,0,57,77,83,37,19.5,67.7,Frying and Boiling
07-09-2024,09:48:04,34.4,0.2,580,0,57,78,83,37,19.5,66.02,Frying and Boiling
07-09-2024,09:48:09,35.1,0.2,580,0,57,79,84,37,19.5,57.5,Frying and Boiling
07-09-2024,09:48:15,35.1,0.2,581,0,57,79,84,37,19.5,61.06,Frying and Boiling
07-09-2024,09:48:21,35.1,0.2,585,0,58,80,84,37.1,19.5,65.67,Frying and Boiling
07-09-2024,09:48:26,34,0.2,591,0,57,79,83,37.1,19.5,65.05,Frying and Boiling
07-09-2024,09:48:32,35,0.2,599,0,56,79,83,37.1,19.5,58.37,Frying and Boiling
07-09-2024,09:48:37,34.8,0.2,604,0,56,78,82,37.1,19.5,73.83,Frying and Boiling
07-09-2024,09:48:43,34.2,0.2,605,0,54,74,80,37,19.4,58.08,Frying and Boiling
07-09-2024,09:48:49,34.4,0.2,605,0,50,70,72,37,19.4,68.17,Frying and Boiling
07-09-2024,09:48:54,34.2,0.2,605,0,47,64,68,36.9,19.4,69.41,Frying and Boiling
07-09-2024,09:49:00,30.3,0.2,598,0,45,62,67,36.9,19.4,67.1,Frying and Boiling
07-09-2024,09:49:05,30.3,0.2,567,0,45,62,67,36.9,19.4,71.85,Frying and Boiling
07-09-2024,09:49:11,34.2,0.2,545,0,44,60,66,36.9,19.4,66.27,Frying and Boiling
07-09-2024,09:49:16,34,0.2,530,0,45,61,67,36.9,19.4,71.5,Frying and Boiling
07-09-2024,09:49:22,33.7,0.2,522,0,44,62,67,36.9,19.4,55.57,Frying and Boiling
07-09-2024,09:49:28,29.9,0.2,516,0,45,62,68,36.9,19.4,55.91,Frying and Boiling
07-09-2024,09:49:33,29.6,0.2,514,0,46,64,69,36.9,19.4,67.83,Frying and Boiling
07-09-2024,09:49:39,33.8,0.2,514,0,47,65,70,36.9,19.4,66.54,Frying and Boiling
07-09-2024,09:49:44,33.8,0.2,513,0,47,65,70,36.9,19.4,68.02,Frying and Boiling
07-09-2024,09:49:50,26.2,0.2,513,0,49,67,72,37,19.5,70.34,Frying and Boiling
07-09-2024,09:49:56,32.7,0.2,513,0,49,68,72,37,19.5,63.33,Frying and Boiling
07-09-2024,09:50:01,32.4,0.2,513,0,51,69,74,37,19.5,67.78,Frying and Boiling
07-09-2024,09:50:07,33.7,0.2,513,0,51,69,74,37.1,19.5,64.96,Frying and Boiling
07-09-2024,09:50:12,32.4,0.2,514,0,52,71,75,37.1,19.5,67.54,Frying and Boiling
07-09-2024,09:50:18,33.7,0.2,517,0,51,70,75,37.1,19.5,60.79,Frying and Boiling
07-09-2024,09:50:23,32.4,0.2,519,0,52,71,76,37.1,19.5,74.13,Frying and Boiling
07-09-2024,09:50:29,33.5,0.2,519,0,51,70,75,37.1,19.5,64.66,Frying and Boiling
07-09-2024,09:50:35,33.5,0.2,519,0,52,71,76,37.1,19.6,71.09,Frying and Boiling
07-09-2024,09:50:40,33.5,0.2,520,0,52,71,76,37.1,19.5,68.7,Frying and Boiling
07-09-2024,09:50:46,32.4,0.2,520,0,51,70,74,37.1,19.6,60.95,Frying and Boiling
07-09-2024,09:50:51,32.4,0.2,520,0,52,71,75,37.1,19.6,56.46,Frying and Boiling
07-09-2024,09:50:57,33.3,0.2,520,0,53,71,75,37.1,19.6,56.2,Frying and Boiling
07-09-2024,09:51:03,33.3,0.2,520,0,54,72,75,37.1,19.6,63.79,Frying and Boiling
07-09-2024,09:51:08,33.3,0.2,523,0,54,71,75,37.2,19.6,64.69,Frying and Boiling
07-09-2024,09:51:14,32.2,0.2,525,0,55,72,75,37.2,19.6,59.08,Frying and Boiling
07-09-2024,09:51:19,32.2,0.2,526,0,56,73,76,37.2,19.6,67.13,Frying and Boiling
07-09-2024,09:51:25,33.3,0.2,526,0,58,74,77,37.2,19.6,61.25,Frying and Boiling
07-09-2024,09:51:31,31,0.2,526,0,58,74,77,37.3,19.6,69.37,Frying and Boiling
07-09-2024,09:51:36,33.3,0.2,527,0,59,74,78,37.3,19.6,69.68,Frying and Boiling
07-09-2024,09:51:42,32.2,0.2,528,0,58,74,77,37.3,19.6,72.22,Frying and Boiling
07-09-2024,09:51:47,30.4,0.2,531,0,58,74,77,37.3,19.7,74.51,Frying and Boiling
07-09-2024,09:51:53,30.4,0.2,533,0,57,73,77,37.4,19.7,57.62,Frying and Boiling
07-09-2024,09:51:58,30.1,0.2,534,0,57,73,76,37.4,19.7,62.41,Frying and Boiling
07-09-2024,09:52:04,33.1,0.2,535,0,57,73,76,37.4,19.7,66.23,Frying and Boiling
07-09-2024,09:52:10,32.2,0.2,538,0,58,73,77,37.4,19.7,61.38,Frying and Boiling
07-09-2024,09:52:15,30.1,0.2,540,0,59,75,77,37.5,19.7,64.33,Frying and Boiling
07-09-2024,09:52:21,29.9,0.2,544,0,60,76,79,37.5,19.7,60.35,Frying and Boiling
07-09-2024,09:52:26,33.3,0.2,546,0,60,78,80,37.5,19.7,59.96,Frying and Boiling
07-09-2024,09:52:32,33.3,0.2,548,0,60,78,80,37.5,19.7,56.94,Frying and Boiling
07-09-2024,09:52:38,32,0.2,550,0,61,80,82,37.6,19.7,60.8,Frying and Boiling
07-09-2024,09:52:43,33.1,0.2,551,0,62,80,83,37.6,19.7,62.68,Frying and Boiling
07-09-2024,09:52:49,33.1,0.2,552,0,60,79,81,37.6,19.7,67.31,Frying and Boiling
07-09-2024,09:52:54,33.1,0.2,550,0,56,73,76,37.5,19.7,59.97,Frying and Boiling
07-09-2024,09:53:00,33.1,0.2,547,0,55,72,75,37.5,19.7,72.31,Frying and Boiling
07-09-2024,09:53:05,32,0.2,545,0,56,73,77,37.5,19.7,58.19,Frying and Boiling
07-09-2024,09:53:11,32.2,0.2,545,0,56,74,78,37.5,19.7,61.55,Frying and Boiling
07-09-2024,09:53:17,32,0.2,544,0,58,79,81,37.5,19.7,66.55,Frying and Boiling
07-09-2024,09:53:22,33.3,0.2,543,0,61,81,86,37.5,19.7,61.25,Frying and Boiling
07-09-2024,09:53:28,33.1,0.2,537,0,61,81,87,37.6,19.7,70.26,Frying and Boiling
07-09-2024,09:53:33,32.9,0.2,532,0,61,82,88,37.5,19.7,64.97,Frying and Boiling
07-09-2024,09:53:39,33.1,0.2,527,0,61,82,88,37.6,19.7,65.29,Frying and Boiling
07-09-2024,09:53:45,32,0.2,524,0,62,83,88,37.6,19.8,64.98,Frying and Boiling
07-09-2024,09:53:50,33.1,0.2,523,0,62,83,88,37.6,19.8,61.17,Frying and Boiling
07-09-2024,09:53:56,33.1,0.2,523,0,63,83,89,37.6,19.8,55.46,Frying and Boiling
07-09-2024,09:54:01,33.1,0.2,523,0,63,84,90,37.7,19.8,73.9,Frying and Boiling
07-09-2024,09:54:07,33.1,0.2,523,0,65,85,91,37.7,19.8,65.11,Frying and Boiling
07-09-2024,09:54:12,32.4,0.2,524,0,66,86,92,37.7,19.9,74.33,Frying and Boiling
07-09-2024,09:54:18,30.4,0.2,526,0,68,87,93,37.7,19.9,59.3,Frying and Boiling
07-09-2024,09:54:24,29.9,0.2,529,0,68,88,95,37.8,19.9,62.06,Frying and Boiling
07-09-2024,09:54:29,33.1,0.2,533,0,68,88,96,37.8,19.9,56.01,Frying and Boiling
07-09-2024,09:54:35,32.2,0.2,540,0,70,91,99,37.8,19.9,64.9,Frying and Boiling
07-09-2024,09:54:40,30.3,0.2,549,0,73,94,102,37.8,19.9,72.65,Frying and Boiling
07-09-2024,09:54:46,30.3,0.2,556,0,74,94,103,37.8,19.9,68.09,Frying and Boiling
07-09-2024,09:54:52,33.1,0.2,563,0,73,94,102,37.8,19.9,64.41,Frying and Boiling
07-09-2024,09:54:57,33.1,0.2,566,0,73,93,101,37.8,19.9,65.73,Frying and Boiling
07-09-2024,09:55:03,32.6,0.2,568,0,73,93,101,37.8,19.9,71.94,Frying and Boiling
07-09-2024,09:55:08,29.4,0.2,568,0,73,94,102,37.9,19.9,63.62,Frying and Boiling
07-09-2024,09:55:14,28.3,0.2,570,0,73,96,103,37.9,19.9,72.65,Frying and Boiling
07-09-2024,09:55:20,33.1,0.2,571,0,74,96,104,37.9,19.9,69.55,Frying and Boiling
07-09-2024,09:55:25,33.1,0.2,572,0,75,98,104,37.9,19.9,70.28,Frying and Boiling
07-09-2024,09:55:31,33.1,0.2,573,0,75,98,105,37.9,19.9,62.32,Frying and Boiling
07-09-2024,09:55:36,33.1,0.2,574,0,76,99,105,37.9,19.9,63.01,Frying and Boiling
07-09-2024,09:55:42,32.9,0.2,573,0,76,99,105,37.9,19.9,66.41,Frying and Boiling
07-09-2024,09:55:47,33.1,0.2,573,0,75,98,105,37.8,19.9,58.89,Frying and Boiling
07-09-2024,09:55:53,33.1,0.2,572,0,75,97,104,37.8,19.9,66.06,Frying and Boiling
07-09-2024,09:55:59,33.1,0.2,570,0,74,97,104,37.8,19.9,56.47,Frying and Boiling
07-09-2024,09:56:04,32.9,0.2,568,0,74,96,103,37.8,19.9,65.09,Frying and Boiling
07-09-2024,09:56:10,32.9,0.2,565,0,74,96,103,37.8,19.9,70.29,Frying and Boiling
07-09-2024,09:56:15,33.1,0.2,563,0,73,95,102,37.8,19.9,60.59,Frying and Boiling
07-09-2024,09:56:21,32,0.2,560,0,73,95,101,37.8,19.9,74.78,Frying and Boiling
07-09-2024,09:56:27,31.3,0.2,558,0,72,96,100,37.8,19.9,68.61,Frying and Boiling
07-09-2024,09:56:32,33.1,0.2,552,0,72,96,101,37.8,19.9,57.38,Frying and Boiling
07-09-2024,09:56:38,32.9,0.2,546,0,72,95,100,37.8,19.9,74.5,Frying and Boiling
07-09-2024,09:56:43,32,0.2,539,0,72,95,101,37.8,19.9,62.88,Frying and Boiling
07-09-2024,09:56:49,32.9,0.2,532,0,73,94,101,37.8,19.9,70.9,Frying and Boiling
07-09-2024,09:56:54,32.9,0.2,525,0,73,93,101,37.8,19.9,61.78,Frying and Boiling
07-09-2024,09:57:00,33.1,0.2,520,0,72,93,101,37.8,19.9,73.78,Frying and Boiling
07-09-2024,09:57:06,30.3,0.2,514,0,72,93,101,37.8,19.9,70.1,Frying and Boiling
07-09-2024,09:57:11,29.1,0.2,511,0,71,93,100,37.8,19.9,58.98,Frying and Boiling
07-09-2024,09:57:17,33.1,0.2,509,0,71,92,98,37.8,19.9,65.18,Frying and Boiling
07-09-2024,09:57:22,32.9,0.2,507,0,70,91,97,37.8,19.9,65,Frying and Boiling
07-09-2024,09:57:28,30.3,0.2,505,0,70,91,97,37.7,19.9,55.91,Frying and Boiling
07-09-2024,09:57:34,30.1,0.2,501,0,70,90,96,37.7,19.9,57.74,Frying and Boiling
07-09-2024,09:57:39,28.9,0.2,497,0,69,89,95,37.7,19.9,61.66,Frying and Boiling
07-09-2024,09:57:45,32.9,0.2,493,0,68,88,94,37.7,19.9,64.47,Frying and Boiling
07-09-2024,09:57:50,32.9,0.2,489,0,67,88,94,37.7,19.9,64.14,Frying and Boiling
07-09-2024,09:57:56,27.6,0.2,485,0,66,87,93,37.7,19.8,67.13,Frying and Boiling
07-09-2024,09:58:02,31.8,0.2,482,0,65,87,92,37.7,19.9,65.31,Frying and Boiling
07-09-2024,09:58:07,32.9,0.2,480,0,64,86,92,37.8,19.9,61.56,Frying and Boiling
07-09-2024,09:58:13,31.8,0.2,477,0,63,85,91,37.8,19.9,67.26,Frying and Boiling
07-09-2024,09:58:18,33.1,0.2,475,0,63,85,91,37.8,19.9,58.25,Frying and Boiling
07-09-2024,09:58:24,32.9,0.2,473,0,63,85,90,37.8,19.9,74.81,Frying and Boiling
07-09-2024,09:58:29,32,0.2,471,0,64,84,89,37.8,19.9,69.79,Frying and Boiling
07-09-2024,09:58:35,32.9,0.2,471,0,64,84,89,37.8,19.9,60.98,Frying and Boiling
07-09-2024,09:58:41,32.9,0.2,471,0,65,84,89,37.8,19.9,61.73,Frying and Boiling
07-09-2024,09:58:46,32.9,0.2,471,0,65,84,89,37.9,19.9,71.57,Frying and Boiling
07-09-2024,09:58:52,32.9,0.2,471,0,65,84,89,37.9,19.9,65.65,Frying and Boiling
07-09-2024,09:58:57,31.8,0.2,471,0,66,85,90,37.9,19.9,69.17,Frying and Boiling
07-09-2024,09:59:03,32.9,0.2,471,0,66,86,91,37.9,19.9,61,Frying and Boiling
07-09-2024,09:59:09,32.9,0.2,472,0,68,87,92,37.9,19.9,71.31,Frying and Boiling
