Date,Time,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB) [Mobile],Activity
05-09-2024,09:31:35,32.9,0.2,532,77,80,110,125,37.2,19.6,61.5,Frying and Boiling
05-09-2024,09:31:40,31.7,0.2,529,66,79,109,124,37.1,19.6,62.1,Frying and Boiling
05-09-2024,09:31:46,31.7,0.2,525,59,78,107,121,37.2,19.5,61.5,Frying and Boiling
05-09-2024,09:31:51,32.6,0.2,522,50,76,107,118,37.1,19.5,61.8,Frying and Boiling
05-09-2024,09:31:57,28.6,0.2,518,50,76,106,117,37.1,19.5,62.1,Frying and Boiling
05-09-2024,09:32:03,32.6,0.2,516,50,74,104,115,37.1,19.5,67,Frying and Boiling
05-09-2024,09:32:08,31.3,0.2,513,56,73,104,114,37.1,19.5,61.8,Frying and Boiling
05-09-2024,09:32:14,31.3,0.2,511,49,72,103,114,37,19.5,62.1,Frying and Boiling
05-09-2024,09:32:19,29.3,0.2,508,47,73,103,115,37,19.5,61.8,Frying and Boiling
05-09-2024,09:32:25,29.3,0.2,506,37,72,103,115,37,19.4,62.4,Frying and Boiling
05-09-2024,09:32:30,32.4,0.2,502,33,71,101,114,37,19.4,73.4,Frying and Boiling
05-09-2024,09:32:36,31.1,0.2,499,24,72,101,113,37,19.4,74.2,Frying and Boiling
05-09-2024,09:32:42,30.6,0.2,495,17,70,98,110,37,19.4,69,Frying and Boiling
05-09-2024,09:32:47,27.6,0.2,492,13,70,98,109,36.9,19.4,63,Frying and Boiling
05-09-2024,09:32:53,26.2,0.2,489,7,68,96,107,36.9,19.4,61.8,Frying and Boiling
05-09-2024,09:32:58,31.1,0.2,487,0,67,95,106,36.9,19.4,61.8,Frying and Boiling
05-09-2024,09:33:04,31,0.2,485,3,66,93,105,36.9,19.4,64.8,Frying and Boiling
05-09-2024,09:33:10,32.2,0.2,484,0,65,93,104,36.9,19.4,62.7,Frying and Boiling
05-09-2024,09:33:15,32.2,0.2,483,0,64,92,104,36.9,19.4,62.4,Frying and Boiling
05-09-2024,09:33:21,31.8,0.2,481,0,63,92,103,36.9,19.4,62.4,Frying and Boiling
05-09-2024,09:33:26,30.8,0.2,479,0,64,93,103,36.8,19.4,62.1,Frying and Boiling
05-09-2024,09:33:32,30.8,0.2,476,0,62,91,101,36.8,19.4,61.5,Frying and Boiling
05-09-2024,09:33:38,32,0.2,474,0,62,90,99,36.8,19.4,62.1,Frying and Boiling
05-09-2024,09:33:43,30.6,0.2,472,0,61,90,99,36.8,19.4,71.4,Frying and Boiling
05-09-2024,09:33:49,32,0.2,470,0,60,89,97,36.8,19.4,74.6,Frying and Boiling
05-09-2024,09:33:54,30.8,0.2,468,0,60,88,97,36.8,19.4,61.8,Frying and Boiling
05-09-2024,09:34:00,30.8,0.2,467,0,59,88,97,36.8,19.4,62.1,Frying and Boiling
05-09-2024,09:34:05,32,0.2,465,0,59,87,96,36.8,19.4,63.3,Frying and Boiling
05-09-2024,09:34:11,32,0.2,465,0,58,87,95,36.8,19.4,61.5,Frying and Boiling
05-09-2024,09:34:17,32,0.2,464,0,58,87,93,36.8,19.4,62.1,Frying and Boiling
05-09-2024,09:34:22,31,0.2,464,0,57,86,93,36.8,19.4,62.1,Frying and Boiling
05-09-2024,09:34:28,32,0.2,464,0,57,86,92,36.8,19.4,68.3,Frying and Boiling
05-09-2024,09:34:33,32,0.2,463,0,57,85,92,36.8,19.4,62.1,Frying and Boiling
05-09-2024,09:34:39,32,0.2,462,0,57,85,92,36.8,19.4,62.4,Frying and Boiling
05-09-2024,09:34:45,28.8,0.2,461,0,57,85,92,36.8,19.4,62.4,Frying and Boiling
05-09-2024,09:34:50,27.4,0.2,460,0,58,86,91,36.8,19.4,73.9,Frying and Boiling
05-09-2024,09:34:56,31.8,0.2,460,0,58,86,91,36.8,19.4,70.9,Frying and Boiling
05-09-2024,09:35:01,32,0.2,459,0,59,86,91,36.7,19.3,71,Frying and Boiling
05-09-2024,09:35:07,28.6,0.2,459,0,59,86,90,36.7,19.3,64.1,Frying and Boiling
05-09-2024,09:35:12,28.8,0.2,459,0,59,86,90,36.7,19.3,64.6,Frying and Boiling
05-09-2024,09:35:18,27.1,0.2,458,0,59,86,90,36.7,19.3,62.4,Frying and Boiling
05-09-2024,09:35:24,31.8,0.2,458,0,60,85,89,36.7,19.3,63.3,Frying and Boiling
05-09-2024,09:35:29,31.7,0.2,458,0,60,85,89,36.7,19.3,61.8,Frying and Boiling
05-09-2024,09:35:35,25.7,0.2,457,0,59,84,90,36.7,19.3,64.1,Frying and Boiling
05-09-2024,09:35:40,31.7,0.2,456,0,59,83,90,36.7,19.3,62.7,Frying and Boiling
05-09-2024,09:35:46,31.8,0.2,455,0,59,83,90,36.7,19.3,64.3,Frying and Boiling
05-09-2024,09:35:52,31.8,0.2,455,0,59,83,90,36.7,19.3,75.4,Frying and Boiling
05-09-2024,09:35:57,31.8,0.2,455,0,59,83,90,36.7,19.3,64.8,Frying and Boiling
05-09-2024,09:36:03,32,0.2,455,0,59,83,91,36.7,19.3,62.7,Frying and Boiling
05-09-2024,09:36:08,30.6,0.2,454,0,59,83,91,36.7,19.3,70,Frying and Boiling
05-09-2024,09:36:14,31.8,0.2,454,0,59,83,91,36.7,19.4,75.7,Frying and Boiling
05-09-2024,09:36:20,31.8,0.2,454,0,59,83,90,36.7,19.3,64.6,Frying and Boiling
05-09-2024,09:36:25,31.8,0.2,454,0,59,83,89,36.7,19.3,61.5,Frying and Boiling
05-09-2024,09:36:31,31.8,0.2,454,0,59,83,89,36.7,19.3,63.3,Frying and Boiling
05-09-2024,09:36:36,30.6,0.2,454,0,59,83,88,36.7,19.3,62.4,Frying and Boiling
05-09-2024,09:36:42,31.8,0.2,453,0,59,83,88,36.7,19.3,63.6,Frying and Boiling
05-09-2024,09:36:47,31.8,0.2,453,0,58,81,85,36.7,19.3,62.1,Frying and Boiling
05-09-2024,09:36:53,31.8,0.2,452,0,58,81,84,36.7,19.2,73.9,Frying and Boiling
05-09-2024,09:36:59,31.8,0.2,451,0,58,80,84,36.6,19.2,62.7,Frying and Boiling
05-09-2024,09:37:04,31.7,0.2,451,0,58,81,85,36.6,19.3,63.3,Frying and Boiling
05-09-2024,09:37:10,31.7,0.2,450,0,57,80,84,36.6,19.2,65,Frying and Boiling
05-09-2024,09:37:15,28.6,0.2,449,0,57,80,84,36.6,19.2,63.3,Frying and Boiling
05-09-2024,09:37:21,31.8,0.2,447,0,57,79,84,36.6,19.2,69.7,Frying and Boiling
05-09-2024,09:37:27,31.7,0.2,446,0,57,79,84,36.5,19.2,68.9,Frying and Boiling
05-09-2024,09:37:32,28.6,0.2,445,0,57,78,83,36.5,19.2,62.1,Frying and Boiling
05-09-2024,09:37:38,28.6,0.2,443,0,57,78,83,36.5,19.2,62.4,Frying and Boiling
05-09-2024,09:37:43,27.9,0.2,439,0,56,78,83,36.5,19.2,62.7,Frying and Boiling
05-09-2024,09:37:49,31.7,0.2,436,0,56,77,83,36.5,19.2,63,Frying and Boiling
05-09-2024,09:37:54,31.8,0.2,432,0,56,77,83,36.5,19.2,75.1,Frying and Boiling
05-09-2024,09:38:00,28.3,0.2,429,0,55,77,82,36.5,19.2,69,Frying and Boiling
05-09-2024,09:38:06,27.6,0.2,426,0,55,77,82,36.4,19.2,63.3,Frying and Boiling
05-09-2024,09:38:11,31.7,0.2,425,0,55,76,82,36.4,19.2,81.6,Frying and Boiling
05-09-2024,09:38:17,31.7,0.2,423,0,55,76,81,36.4,19.1,62.4,Frying and Boiling
05-09-2024,09:38:22,31.3,0.2,421,0,54,75,81,36.3,19.1,62.4,Frying and Boiling
05-09-2024,09:38:28,31.7,0.2,419,0,54,75,80,36.3,19.1,62.4,Frying and Boiling
05-09-2024,09:38:34,31.7,0.2,417,0,54,75,81,36.3,19.1,68.6,Frying and Boiling
05-09-2024,09:38:39,31.8,0.2,415,0,54,75,81,36.3,19.1,67.7,Frying and Boiling
05-09-2024,09:38:45,31.7,0.2,415,0,54,75,81,36.3,19.1,62.1,Frying and Boiling
05-09-2024,09:38:50,31.8,0.2,414,0,54,75,82,36.2,19.1,62.1,Frying and Boiling
05-09-2024,09:38:56,31.7,0.2,413,0,54,76,83,36.2,19.1,66.8,Frying and Boiling
05-09-2024,09:39:01,31.3,0.2,413,0,54,76,83,36.2,19.1,61.2,Frying and Boiling
05-09-2024,09:39:07,31.7,0.2,413,0,54,76,83,36.2,19.1,62.7,Frying and Boiling
05-09-2024,09:39:13,31.7,0.2,412,0,55,77,84,36.2,19.1,64.8,Frying and Boiling
05-09-2024,09:39:18,31.7,0.2,412,0,55,77,84,36.2,19.1,61.5,Frying and Boiling
05-09-2024,09:39:24,31.7,0.2,413,0,54,76,83,36.3,19.1,81,Frying and Boiling
05-09-2024,09:39:29,31.7,0.2,414,0,55,77,85,36.3,19.1,62.1,Frying and Boiling
05-09-2024,09:39:35,31.8,0.2,415,0,54,77,84,36.2,19.1,62.4,Frying and Boiling
05-09-2024,09:39:41,31.7,0.2,417,0,54,77,84,36.2,19.1,62.1,Frying and Boiling
05-09-2024,09:39:46,31.7,0.2,418,0,55,79,85,36.2,19.1,68.2,Frying and Boiling
05-09-2024,09:39:52,31.7,0.2,419,0,55,78,84,36.3,19.1,65.9,Frying and Boiling
05-09-2024,09:39:57,30.6,0.2,420,0,56,79,86,36.2,19.1,62.7,Frying and Boiling
05-09-2024,09:40:03,28.6,0.2,421,0,55,78,85,36.2,19.1,62.1,Frying and Boiling
05-09-2024,09:40:09,31.7,0.2,422,0,56,80,86,36.2,19.1,62.7,Frying and Boiling
05-09-2024,09:40:14,31.7,0.2,423,0,56,80,85,36.2,19.1,64.8,Frying and Boiling
05-09-2024,09:40:20,31.7,0.2,424,0,56,80,85,36.2,19.1,62.4,Frying and Boiling
05-09-2024,09:40:25,28.6,0.2,425,0,55,79,83,36.2,19.1,62.4,Frying and Boiling
05-09-2024,09:40:31,28.4,0.2,427,0,55,79,83,36.2,19.1,61.8,Frying and Boiling
05-09-2024,09:40:36,31.7,0.2,428,0,55,80,83,36.2,19.1,78.2,Frying and Boiling
05-09-2024,09:40:42,31.7,0.2,432,0,56,81,85,36.2,19.1,62.4,Frying and Boiling
05-09-2024,09:40:48,28.1,0.2,437,0,55,80,85,36.2,19.1,61.8,Frying and Boiling
